ID,Longitude,Latitude,School_Address,School_City,State,School_Zip_Code
697,-84.20063499999999,33.742438,4120 Cedar Ridge Trl,Stone Mountain,GA,30083-5708
698,-84.33779,33.875809000000004,3007 Hermance Dr NE,Brookhaven,GA,30319-2627
699,-84.345298,33.780105,934 Briarcliff Rd NE,Atlanta,GA,30306-2618
700,-84.251657,33.86697,2830 Henderson Mill Rd,Chamblee,GA,30341-5712
701,-84.290103,33.802807,2418 Wood Trail Ln,Decatur,GA,30033-4849
702,-84.194653,33.83259,1701 Mountain Industrial Blvd,Stone Mountain,GA,30083-1027
703,-84.273158,33.819316,3100 Mount Olive Dr,Decatur,GA,30033-3018
704,-84.199326,33.824495,1492 Kelton Dr,Stone Mountain,GA,30083-1918
705,-84.26086600000001,33.77897,3131 Old Rockbridge Rd,Avondale Estates,GA,30002-1123
706,-84.22257900000001,33.837325,1855 Brockett Rd,Tucker,GA,30084-6433
707,-84.21834399999999,33.679227000000004,3536 Radcliffe Blvd,Decatur,GA,30034-5911
708,-84.25802,33.719768,3230 Columbia Woods Dr,Decatur,GA,30032-5842
709,-84.292276,33.869686,2449 Dresden Dr,Chamblee,GA,30341-5218
710,-84.240516,33.873375,2914 Evans Woods Dr,Doraville,GA,30340-4816
711,-84.298098,33.718463,2190 Wallingford Dr,Decatur,GA,30032-6226
712,-84.22211,33.827402,1484 Idlewood Rd,Tucker,GA,30084-7721
713,-84.218797,33.868601,4137 Livsey Rd,Tucker,GA,30084-2548
714,-84.216102,33.85624,5036 Lavista Rd,Tucker,GA,30084-3500
715,-84.337144,33.84134,3034 Curtis Dr NE,Brookhaven,GA,30319-4163
716,-84.245527,33.747562,1530 Joy Ln,Decatur,GA,30032-3058
717,-84.302177,33.695847,3132 Clifton Church Rd SE,Atlanta,GA,30316-4944
719,-84.211668,33.779395,659 Allgood Rd,Stone Mountain,GA,30083-4576
720,-84.250676,33.728124,2106 Columbia Dr,Decatur,GA,30032-7202
721,-84.316408,33.793394,1798 Haygood Dr NE,Atlanta,GA,30307-1119
722,-84.316397,33.778195000000004,157 Heaton Park Dr NE,Atlanta,GA,30307-1317
723,-84.258615,33.856251,2408 Henderson Mill Rd NE,Atlanta,GA,30345-2138
724,-84.238264,33.796993,724 N Indian Creek Dr,Clarkston,GA,30021-2346
725,-84.262041,33.804322,3169 Hollywood Dr,Decatur,GA,30033-5104
726,-84.23501999999999,33.856736,3836 Midvale Rd,Tucker,GA,30084-3300
727,-84.271614,33.893109,3498 Pine St,Doraville,GA,30340-2776
728,-84.168544,33.813565999999994,6720 James B Rivers Dr,Stone Mountain,GA,30083-2235
729,-84.322011,33.874336,2968 Cravenridge Dr NE,Atlanta,GA,30319-2952
730,-84.26950500000001,33.839326,3590 Lavista Rd,Decatur,GA,30033-1002
731,-84.220605,33.722103999999995,4150 Green Hawk Trl,Decatur,GA,30035-2759
732,-84.295975,33.927847,4576 N Peachtree Rd,Dunwoody,GA,30338-5809
733,-84.228806,33.779883,651 S Indian Creek Dr,Stone Mountain,GA,30083-4435
734,-84.283615,33.706324,3226 Flat Shoals Rd,Decatur,GA,30034-1301
735,-84.204544,33.80956,1101 Hambrick Rd,Stone Mountain,GA,30083-2484
736,-84.22605899999999,33.809878999999995,1070 Otello Ave,Clarkston,GA,30021-2727
737,-84.284447,33.845278,3801 Briarcliff Rd NE,Atlanta,GA,30345-3856
738,-84.288563,33.836528,1857 Oak Grove Rd NE,Atlanta,GA,30345-3838
739,-84.23657,33.891068,3695 Northlake Dr,Doraville,GA,30340-4139
740,-84.080175,33.759846,1130 Rock Chapel Rd,Lithonia,GA,30058-5886
741,-84.16033,33.837506,1991 Silver Hill Rd,Stone Mountain,GA,30087-1648
742,-84.27864,33.72723,2701 Oakland Ter,Decatur,GA,30032-5516
743,-84.326174,33.705069,1804 Bouldercrest Rd SE,Atlanta,GA,30316-3902
744,-84.338143,33.810112,1131 Briar Vista Ter NE,Atlanta,GA,30324-4603
745,-84.127307,33.65088,6775 S Goddard Rd,Lithonia,GA,30038-4124
746,-84.236763,33.793463,618 N Indian Creek Dr,Clarkston,GA,30021-2364
747,-84.338472,33.84388,1626 N Druid Hills Rd NE,Brookhaven,GA,30319-4156
748,-84.280896,33.918432,4236 Tilly Mill Rd,Doraville,GA,30360-3112
749,-84.283999,33.716103000000004,2590 Kelly Lake Rd,Decatur,GA,30032-6427
750,-84.27641700000001,33.815251,1215 Balsam Dr,Decatur,GA,30033-2903
751,-84.319917,33.847803000000006,1680 Clairmont Pl NE,Brookhaven,GA,30329-1610
752,-84.25916600000001,33.902922,3151 Willow Oak Way,Doraville,GA,30340-2525
753,-84.22547800000001,33.704801,2801 Kelley Chapel Rd,Decatur,GA,30034-2240
754,-84.223109,33.758423,1317 S Indian Creek Dr,Stone Mountain,GA,30083-5220
755,-84.246612,33.732075,1365 Snapfinger Rd,Decatur,GA,30032-4702
756,-84.119219,33.707541,2629 Huber St,Lithonia,GA,30058-7656
757,-84.236755,33.747261,3919 Brookcrest Cir,Decatur,GA,30032-3815
758,-84.287882,33.828005,2477 Coralwood Dr,Decatur,GA,30033-1322
759,-84.26186899999999,33.774001,8 Lakeshore Dr,Avondale Estates,GA,30002-1472
760,-84.30639000000001,33.897479,3688 Chamblee Dunwoody Rd,Chamblee,GA,30341-2143
761,-84.315782,33.945765,5035 Vermack Rd,Dunwoody,GA,30338-4626
762,-84.27309100000001,33.860122,2535 Caladium Dr NE,Atlanta,GA,30345-2009
763,-84.302736,33.911551,2112 Seaman Cir,Chamblee,GA,30341-1524
764,-84.297169,33.948141,2051 Brendon Dr,Dunwoody,GA,30338-4501
765,-84.332264,33.909286,3995 Ashford Dunwoody Rd NE,Brookhaven,GA,30319-1855
766,-84.13600000000001,33.745437,1914 Stone Mountain Lithonia Rd,Lithonia,GA,30058-5315
767,-84.304423,33.833049,1865 Alderbrook Rd NE,Atlanta,GA,30345-4105
768,-84.224603,33.702323,2863 Kelley Chapel Rd,Decatur,GA,30034-2208
769,-83.19424000000001,32.205348,350 Pearl Bates Ave,Eastman,GA,31023-5530
770,-83.18820600000001,32.204966,5911 Oak St,Eastman,GA,31023-8920
771,-83.16029499999999,32.170431,1118 McRae Hwy,Eastman,GA,31023-7140
772,-83.21217800000001,32.209988,167 Orphans Cemetery Rd,Eastman,GA,31023-3631
773,-83.18798000000001,32.184353,1400 Dr Martin Luther King Jr Dr,Eastman,GA,31023-7637
774,-83.76651,32.184771000000005,11949 US Highway 41,Pinehurst,GA,31070-7467
775,-83.79961800000001,32.103637,715 N 3rd St,Vienna,GA,31092-1112
776,-83.766506,32.184774,11949 US Highway 41,Pinehurst,GA,31070-7467
777,-83.78425,32.091694,200 9th St,Vienna,GA,31092-1310
778,-84.109484,31.591516,1700 Cordell Ave,Albany,GA,31705-1497
779,-84.275138,31.587759000000002,4529 Gillionville Rd,Albany,GA,31721-9566
780,-84.249483,31.573490999999997,324 Lockett Station Rd,Albany,GA,31721-4005
781,-84.12147900000001,31.586882,1305 E 2nd Ave,Albany,GA,31705-1315
782,-84.127775,31.518057000000002,2600 Radium Springs Rd,Albany,GA,31705-4618
783,-84.169359,31.514496,1215 Lily Pond Rd,Albany,GA,31701-7747
784,-84.160376,31.585775,518 W Society Ave,Albany,GA,31701-2233
785,-84.191631,31.550583000000003,1425 W Oakridge Dr,Albany,GA,31707-5306
786,-84.162648,31.520869,3125 Martin Luther King Jr Dr,Albany,GA,31701-4309
787,-84.170146,31.557957000000002,900 Lippitt Dr,Albany,GA,31701-3511
788,-84.101184,31.566910999999998,1800 Pearce Ave,Albany,GA,31705-3339
789,-84.133257,31.551296,120 Sunset Ln,Albany,GA,31705-8001
790,-84.174074,31.605887,901 14th Ave,Albany,GA,31701-1335
791,-84.10007900000001,31.576906,2001 Leonard Ave,Albany,GA,31705-2341
792,-84.208773,31.595947999999996,605 Meadowlark Dr,Albany,GA,31707-3121
793,-84.18860699999999,31.587412,1601 Florence Dr,Albany,GA,31707-3747
794,-84.19856300000001,31.607796,2201 Doncaster Dr,Albany,GA,31707-2471
795,-84.21749799999999,31.589979,2600 Partridge Dr,Albany,GA,31707-3053
796,-84.097623,31.554809999999996,2237 Cutts Dr,Albany,GA,31705-3810
797,-84.12791800000001,31.53251,2400 Roxanna Rd,Albany,GA,31705-4574
798,-84.202997,31.562624,1113 University St,Albany,GA,31707-5005
799,-84.722211,33.672644,4899 Chapel Hill Rd,Douglasville,GA,30135-4909
800,-84.77085,33.696242,4000 Kings Hwy,Douglasville,GA,30135-3764
801,-84.78335,33.761301,1630 Dorris Rd,Douglasville,GA,30134-3530
802,-84.79358,33.683025,6550 Alexander Pkwy,Douglasville,GA,30135-3596
803,-84.650368,33.723642,3301 Shoals School Rd,Douglasville,GA,30135-2935
804,-84.82735600000001,33.712982000000004,3400 Johnston Rd,Winston,GA,30187-1055
805,-84.831035,33.715926,7777 Mason Creek Rd,Winston,GA,30187-2244
806,-84.657715,33.755838,2520 E County Line Rd,Lithia Springs,GA,30122-2713
807,-84.75225,33.712036,9999 Parkway S,Douglasville,GA,30135-1632
808,-84.8483,33.618116,8311 Highway 166,Douglasville,GA,30135-6219
809,-84.766122,33.683293,5866 Dorsett Shoals Rd,Douglasville,GA,30135-4816
810,-84.787442,33.68472,6500 Alexander Pkwy,Douglasville,GA,30135-3596
811,-84.69537199999999,33.736578,2544 Pope Rd,Douglasville,GA,30135-1326
812,-84.846182,33.616582,8299 Highway 166,Douglasville,GA,30135-6217
813,-84.78123000000001,33.724731,6300 John West Rd,Douglasville,GA,30134-1457
814,-84.722258,33.67082,4909 W Chapel Hill Rd,Douglasville,GA,30135-4933
815,-84.649757,33.70645,2242 Old Lower River Rd,Douglasville,GA,30135-3076
816,-84.738007,33.684844,4433 Coursey Lake Rd,Douglasville,GA,30135-4917
817,-84.666139,33.676621000000004,4925 Highway 92,Douglasville,GA,30135-5127
818,-84.649917,33.741832,2375 Mount Vernon Rd,Lithia Springs,GA,30122-3514
819,-84.657315,33.752989,2505 E County Line Rd,Lithia Springs,GA,30122-2714
820,-84.87875799999999,33.734605,2613 Tyson Rd,Villa Rica,GA,30180-2977
821,-84.729404,33.754759,8277 Connally Dr,Douglasville,GA,30134-3840
822,-84.72788299999999,33.737312,5897 Prestley Mill Rd,Douglasville,GA,30135-1204
823,-84.727408,33.755092,8266 Connally Dr,Douglasville,GA,30134-3841
824,-84.73040300000001,33.680155,4685 Dorsett Shoals Rd,Douglasville,GA,30135-4921
825,-84.81889100000001,33.728245,13691 Veterans Memorial Hwy,Winston,GA,30187-1693
826,-84.703587,33.774465,1150 S Burnt Hickory Rd,Douglasville,GA,30134-2906
827,-84.660088,33.782038,7101 Turner Dr,Lithia Springs,GA,30122-2216
828,-84.660956,33.786175,6946 Florence Dr,Lithia Springs,GA,30122-1933
829,-84.717745,33.696399,3989 Chapel Hill Rd,Douglasville,GA,30135-2712
830,-84.74419,33.743764,8705 Campbellton St,Douglasville,GA,30134-2202
831,-84.683251,33.740946,2356 Fairburn Rd,Douglasville,GA,30135-1448
832,-84.746778,33.758145,8138 Malone St,Douglasville,GA,30134-1239
833,-84.657201,33.795795,10521 Veterans Memorial Hwy,Lithia Springs,GA,30122-1415
834,-84.960452,31.373003999999998,283 Martin Luther King Jr Blvd,Blakely,GA,39823-3455
835,-84.94100300000001,31.375884000000003,12053 Columbia St,Blakely,GA,39823-2583
836,-84.94152,31.374415000000003,12020 Columbia St,Blakely,GA,39823-2582
837,-83.02467299999999,30.699696999999997,229 US Highway 129 S,Statenville,GA,31648-2258
838,-83.024668,30.699696000000003,190 Ga Highway 94 E,Statenville,GA,31648-2000
839,-81.31999,32.382368,300 Old Dixie Hwy S,Springfield,GA,31329-4002
840,-81.3622,32.198276,5160 Ga Highway 17 S,Guyton,GA,31312-5613
841,-81.243196,32.261582000000004,4650 McCall Rd,Rincon,GA,31326-3932
842,-81.27976,32.210718,767 Kolic Helmey Rd,Guyton,GA,31312-6217
843,-81.399068,32.339433,719 Central Blvd,Guyton,GA,31312
844,-81.399454,32.221433000000005,199 Stagecoach Ave,Guyton,GA,31312-5332
845,-81.333924,32.188337,1220 Noel C Conaway Rd,Guyton,GA,31312-6010
846,-81.227999,32.346790999999996,1100 Ebenezer Rd,Rincon,GA,31326-3410
847,-81.354815,32.345921000000004,1659 Ga Highway 119 S,Guyton,GA,31312-3964
848,-81.22511899999999,32.347751,1198 Ebenezer Rd,Rincon,GA,31326-3410
849,-81.33671700000001,32.188728000000005,1200 Noel C Conaway Rd,Guyton,GA,31312-6010
850,-81.351014,32.347412,1589 Ga Highway 119 S,Springfield,GA,31329-3004
851,-81.20443399999999,32.296349,1703 Fort Howard Road,Rincon,GA,31326-0000
852,-82.894543,34.106539,1108 Athens Tech Rd,Elberton,GA,30635-6711
854,-82.884709,34.108077,600 Abernathy Cir,Elberton,GA,30635-1944
855,-82.847009,34.084571000000004,1019 Falling Creek Dr,Elberton,GA,30635-2727
856,-82.895778,34.109302,1150 Athens Tech Rd,Elberton,GA,30635-6711
857,-82.149174,32.576814,162 Parrish Pond Rd,Twin City,GA,30471-3814
858,-82.313221,32.572236,689 S Main St,Swainsboro,GA,30401-4818
859,-82.309552,32.57225,200 Tiger Trl,Swainsboro,GA,30401-4850
860,-82.302014,32.572272,308 Tiger Trl,Swainsboro,GA,30401-4821
861,-82.305002,32.572557,258 Tiger Trl,Swainsboro,GA,30401-4850
862,-82.15511,32.580940000000005,102 North College Street,Twin City,GA,30471
863,-81.906006,32.149755,6463 US Highway 301,Claxton,GA,30417-2094
864,-81.916393,32.1633,102 N Clark St,Claxton,GA,30417-1509
865,-81.91636,32.163275,102 N Clark St,Claxton,GA,30417-1509
866,-81.910503,32.15208,600 Hendrix St,Claxton,GA,30417-1974
867,-84.32880899999999,34.852861,360 Rebels Cir,Blue Ridge,GA,30513-8137
868,-84.302212,34.87065,4560 Old Highway 76,Blue Ridge,GA,30513-4756
869,-84.247574,34.881465999999996,1 Elementary Cir,Morganton,GA,30560-3210
870,-84.37942,34.923163,5060 Blue Ridge Dr,Blue Ridge,GA,30513-6514
871,-84.326948,34.868302,224 E Highland St,Blue Ridge,GA,30513-4555
872,-84.512918,33.444106,190 Lester Rd,Fayetteville,GA,30215-4928
873,-84.473415,33.380067,1650 Highway 85 S,Fayetteville,GA,30215-2711
874,-84.594429,33.440160999999996,450 Crabapple Ln,Peachtree City,GA,30269-1078
875,-84.472155,33.377207,100 Wildcat Way,Fayetteville,GA,30215-7823
876,-84.510809,33.442681,210 Lester Rd,Fayetteville,GA,30215-5250
877,-84.418648,33.389462,677 Inman Rd,Fayetteville,GA,30215-5507
878,-84.569807,33.401864,250 S Peachtree Pkwy,Peachtree City,GA,30269-1740
879,-84.569631,33.386291,200 McIntosh Trl,Peachtree City,GA,30269-2129
880,-84.470831,33.51173,609 Kenwood Rd,Fayetteville,GA,30214-3302
881,-84.562873,33.416702,201 Walt Banks Rd,Peachtree City,GA,30269-1383
882,-84.54405799999999,33.380146,101 Crosstown Dr,Peachtree City,GA,30269-3428
883,-84.53659300000001,33.370043,975 Robinson Rd,Peachtree City,GA,30269-2306
884,-84.573596,33.49411,360 Jenkins Rd,Tyrone,GA,30290-1614
885,-84.59824499999999,33.430184000000004,200 Kedron Dr,Peachtree City,GA,30269-3920
886,-84.517579,33.342098,193 Panther Path,Fayetteville,GA,30215-7613
887,-84.52245,33.342423,153 Panther Path,Fayetteville,GA,30215-7613
888,-84.570107,33.494253,330 Jenkins Rd,Tyrone,GA,30290-1614
889,-84.468343,33.440587,100 Bradford Sq,Fayetteville,GA,30215-1968
890,-84.519588,33.342094,183 Panther Path,Fayetteville,GA,30215-7613
891,-84.47476800000001,33.387353999999995,1533 Highway 85 S,Fayetteville,GA,30215-7608
892,-84.461653,33.454215000000005,1 Tiger Trl,Fayetteville,GA,30214-1681
893,-84.464988,33.455897,490 Hood Ave,Fayetteville,GA,30214-1119
894,-84.569319,33.495748999999996,325 Jenkins Rd,Tyrone,GA,30290-1618
895,-84.592114,33.408264,201 Wisdom Rd,Peachtree City,GA,30269-1128
896,-85.056133,34.257386,1839 Morrison Camp Ground Rd NE,Rome,GA,30161-9186
897,-85.30471999999999,34.268434,212 Eagle Dr NW,Rome,GA,30165-9246
898,-85.180061,34.181135999999995,3 Dragon Dr SE,Lindale,GA,30147-1252
899,-85.099135,34.30985,3252 Calhoun Rd NE,Rome,GA,30161-1929
900,-85.099274,34.308136,3200 Calhoun Rd NE,Rome,GA,30161-1929
901,-85.174464,34.365168,5075 Martha Berry Hwy NW,Rome,GA,30165-8662
902,-85.18542099999999,34.16438,270 Hughes Dairy Rd SE,Lindale,GA,30147-1416
903,-85.095353,34.306968,164 Barron Rd NE,Rome,GA,30161-3419
904,-85.18359,34.166427,200 Hughes Dairy Rd SE,Lindale,GA,30147-1416
905,-85.16689000000001,34.387189,471 Floyd Springs Rd NE,Armuchee,GA,30105-2401
906,-85.17504699999999,34.342622999999996,4203 Martha Berry Hwy NW,Rome,GA,30165-8657
907,-85.234124,34.260003999999995,528 Burnett Ferry Rd SW,Rome,GA,30165-3655
908,-85.239244,34.283933000000005,2903 Garden Lakes Blvd NW,Rome,GA,30165-1713
909,-85.335577,34.110451,13 Rome Rd SW,Cave Spring,GA,30124-2700
910,-85.164525,34.313988,75 Glenwood School Rd NE,Rome,GA,30165-7459
911,-85.176272,34.18015,1 Dragon Dr SE,Lindale,GA,30147-1252
912,-85.30411600000001,34.263476000000004,4454 Alabama Hwy NW,Rome,GA,30165-9204
913,-84.106414,34.123403,600 James Burgess Rd,Suwanee,GA,30024-1135
914,-84.204388,34.290275,7455 Wallace Tatum Rd,Cumming,GA,30028-7961
915,-84.135362,34.220515999999996,540 Dahlonega St,Cumming,GA,30040-2110
916,-84.136042,34.103305999999996,3595 Old Atlanta Rd,Suwanee,GA,30024-1173
917,-84.10945500000001,34.124163,610 James Burgess Rd,Suwanee,GA,30024-1135
918,-84.176248,34.143628,8145 Majors Rd,Cumming,GA,30041-7058
919,-84.213488,34.210203,4155 Drew Rd,Cumming,GA,30040-9441
920,-84.127734,34.064518,6205 Old Atlanta Rd,Suwanee,GA,30024-1206
921,-84.105625,34.168278,3777 Samples Rd,Cumming,GA,30041-1258
922,-84.106138,34.274001,3455 Coal Mountain Dr,Cumming,GA,30028-3277
923,-84.171486,34.148478000000004,585 Peachtree Pkwy,Cumming,GA,30041-6821
924,-84.086616,34.238115,2800 Holtzclaw Rd,Cumming,GA,30041-4509
925,-84.107884,34.278868,3635 Coal Mountain Dr,Cumming,GA,30028-3279
926,-84.142635,34.136373999999996,3740 Melody Mizer Ln,Cumming,GA,30041-6940
927,-84.224837,34.176201,6280 Post Rd,Cumming,GA,30040-7378
928,-84.223101,34.178719,6240 Post Rd,Cumming,GA,30040-7378
929,-84.137348,34.218545,605 Tribble Gap Rd,Cumming,GA,30040-2227
930,-84.175799,34.241239,1616 Canton Hwy,Cumming,GA,30040-5144
931,-83.99649699999999,34.296132,6945 Keith Bridge Rd,Gainesville,GA,30506-6316
932,-84.02095600000001,34.24941,6800 Little Mill Rd,Cumming,GA,30041-4236
933,-84.181905,34.092154,2980 Vaughan Dr,Cumming,GA,30041-7308
934,-84.162464,34.186353999999994,3655 Castleberry Rd,Cumming,GA,30040-9054
935,-84.13926,34.105837,805 Nichols Rd,Suwanee,GA,30024-1603
936,-84.099106,34.163340000000005,2555 Echols Rd,Cumming,GA,30041-8205
937,-84.098175,34.165013,2565 Echols Rd,Cumming,GA,30041-8205
938,-84.20514399999999,34.28777,7465 Wallace Tatum Rd,Cumming,GA,30028-7961
939,-84.102622,34.327977000000004,6200 Dahlonega Hwy,Cumming,GA,30028-8585
940,-84.166606,34.207712,1180 Chamblee Gap Rd,Cumming,GA,30040
941,-84.178824,34.144759,8135 Majors Rd,Cumming,GA,30041-7058
942,-84.103835,34.277805,3645 Coal Mountain Dr,Cumming,GA,30028-3279
943,-84.152951,34.115914000000004,4670 Windermere Parkway,Cumming,GA,30041
944,-84.24724599999999,34.132607,175 Martin Drive,Alpharetta,GA,30004-0000
945,-84.238371,34.129284000000006,625 James Road,Alpharetta,GA,30004-8459
946,-84.11549699999999,34.218598,1100 Lanier 400 Pkwy,Cumming,GA,30040-2601
947,-84.229192,34.146873,645 Mullinax Rd,Alpharetta,GA,30004-5618
948,-84.178039,34.112818,1994 Peachtree Pkwy,Cumming,GA,30041-9506
949,-84.234105,34.158258000000004,4805 Atlanta Hwy,Alpharetta,GA,30004-2920
950,-84.141972,34.215934000000004,131 Almon C. Hill Drive,Cumming,GA,30040
951,-83.194214,34.394866,485 Turkey Creek Rd,Carnesville,GA,30521-3886
952,-83.192644,34.398756,11555 Highway 59,Carnesville,GA,30521-3355
953,-83.113884,34.288847,660 College St,Royston,GA,30662-2615
954,-83.23316700000001,34.364515000000004,825 Hull Ave,Carnesville,GA,30521-4048
955,-83.212021,34.363058,6570 Highway 145,Carnesville,GA,30521-4170
956,-83.091172,34.430839,818 Hartwell Rd,Lavonia,GA,30553-1420
957,-84.320102,34.120938,13855 Providence Rd,Alpharetta,GA,30004-0848
958,-84.196619,34.056216,5575 Abbotts Bridge Rd,Duluth,GA,30097-8418
959,-84.241793,34.074085,3995 Webb Bridge Rd,Alpharetta,GA,30005-4142
960,-84.336275,34.059889,815 Hembree Rd,Roswell,GA,30076-1116
961,-84.382451,33.950731,130 W Spalding Dr,Atlanta,GA,30328-1913
962,-84.281131,34.100936,13060 Cogburn Rd,Alpharetta,GA,30004-3605
963,-84.336138,34.099295,13025 Birmingham Hwy,Alpharetta,GA,30004-7306
964,-84.621725,33.616413,7155 Hall Rd,Fairburn,GA,30213-2031
965,-84.627909,33.614176,7250 Hall Rd,Fairburn,GA,30213-1946
966,-84.513989,33.597834000000006,5790 Feldwood Rd,College Park,GA,30349-2867
967,-84.481803,33.641828000000004,2861 Lakeshore Dr,College Park,GA,30337-4419
968,-84.498942,33.591957,6045 Buffington Rd,Atlanta,GA,30349-3602
969,-84.27529399999999,34.118109000000004,2845 Bethany Bnd,Milton,GA,30004-3411
970,-84.318534,34.011313,1400 Martin Rd,Roswell,GA,30076-3177
971,-84.519306,33.590806,6015 Feldwood Rd,College Park,GA,30349-3651
972,-84.233535,34.035803,10495 Jones Bridge Rd,Alpharetta,GA,30022-6589
973,-84.363685,34.040359,10700 Crabapple Rd,Roswell,GA,30075-3029
974,-84.527585,33.637502000000005,4345 Welcome All Rd SW,Atlanta,GA,30349-1828
975,-84.249964,34.010919,9425 Barnwell Rd,Alpharetta,GA,30022-6147
976,-84.484195,33.594025,2800 Burdett Rd,College Park,GA,30349-4214
977,-84.212738,34.070083000000004,11770 E Fox Ct,Alpharetta,GA,30005-7800
978,-84.38111500000001,34.06273,11595 King Rd,Roswell,GA,30075-2207
979,-84.406187,33.660177000000004,3440 N Fulton Ave,Hapeville,GA,30354-1408
980,-84.337963,34.093081,12775 Birmingham Hwy,Alpharetta,GA,30004-3760
981,-84.27409,34.051707,3055 Kimball Bridge Rd,Alpharetta,GA,30022-4417
982,-84.305921,34.029651,10200 Wooten Rd,Roswell,GA,30076-2256
983,-84.29084300000001,34.007047,9310 Scott Rd,Roswell,GA,30076-3417
984,-84.592426,33.665178000000004,3310 Stonewall Tell Rd,College Park,GA,30349-1154
985,-84.29563900000001,34.010661999999996,9250 Scott Rd,Roswell,GA,30076-3415
986,-84.177625,34.039148,10625 Parsons Rd,Duluth,GA,30097-1717
987,-84.430902,33.675605,1286 Washington Rd,Atlanta,GA,30344-3537
988,-84.255646,34.075786,3595 Webb Bridge Rd,Alpharetta,GA,30005-4140
989,-84.527016,33.556996000000005,7220 Oakley Ter,Union City,GA,30291-5175
990,-84.342924,33.97677,8100 Roberts Dr,Atlanta,GA,30350-4120
991,-84.702395,33.581752,9670 Rivertown Rd,Fairburn,GA,30213-2145
992,-84.50381800000001,33.576501,6201 Connell Rd,College Park,GA,30349-4425
993,-84.480897,33.572057,2725 Creel Rd,College Park,GA,30349-4810
994,-84.53785699999999,33.588406,6110 Dodson Rd,Union City,GA,30291-1212
995,-84.28324,33.993505,2700 Holcomb Bridge Rd,Alpharetta,GA,30022-5307
996,-84.359398,33.898138,5340 S Trimble Rd,Atlanta,GA,30342-1413
997,-84.481098,33.667678,2745 Stone Rd,East Point,GA,30344-5629
998,-84.627323,33.558166,7405 Herndon Rd,Fairburn,GA,30213-2781
999,-84.671263,33.530487,505 Carlton Rd,Palmetto,GA,30268-1041
1000,-84.186374,34.060736,5880 Findley Chase Dr,Duluth,GA,30097-1421
1001,-84.198073,34.02153,5530 State Bridge Rd,Alpharetta,GA,30022-8151
1002,-84.363272,34.071636,12025 Etris Rd,Roswell,GA,30075-1401
1003,-84.276525,34.082784000000004,405 Cumming St,Alpharetta,GA,30004-3856
1004,-84.47457299999999,33.611146999999995,2600 Jolly Rd,Atlanta,GA,30349-3184
1005,-84.337052,34.058079,11290 Elkins Rd,Roswell,GA,30076-1201
1006,-84.28320500000001,34.104764,13080 Cogburn Rd,Alpharetta,GA,30004-3605
1007,-84.23912,34.018432000000004,4110 Old Alabama Rd,Alpharetta,GA,30022-8615
1008,-84.685755,33.523348,9250 Hutcheson Ferry Rd,Palmetto,GA,30268-2303
1009,-84.404569,34.070987,11895 Mountain Park Rd,Roswell,GA,30075-1818
1010,-84.449947,33.656745,3605 Main St,College Park,GA,30337-2614
1011,-84.28214200000001,34.040454,10665 Haynes Bridge Rd,Alpharetta,GA,30022-4803
1012,-84.362864,34.019791,791 Mimosa Blvd,Roswell,GA,30075-4407
1013,-84.560888,33.70479,5320 Campbellton Rd SW,Atlanta,GA,30331-7714
1014,-84.626292,33.556342,7415 Herndon Rd,Fairburn,GA,30213-2781
1015,-84.208065,34.048984000000004,5230 Taylor Rd,Alpharetta,GA,30022-6015
1016,-84.311151,33.993352,9000 Eves Rd,Roswell,GA,30076-3335
1017,-84.129142,34.04553,10885 Rogers Cir,Johns Creek,GA,30097-1927
1018,-84.12451,34.043462,10795 Rogers Cir,Duluth,GA,30097-1979
1019,-84.183076,34.03552,6115 Wilson Rd,Duluth,GA,30097-2021
1020,-84.302562,34.06945,285 S Main St,Alpharetta,GA,30009-1937
1021,-84.190423,34.029077,10215 Medlock Bridge Pkwy,Alpharetta,GA,30022-7318
1022,-84.231447,34.067005,4455 Webb Bridge Rd,Alpharetta,GA,30005-9008
1023,-84.46519599999999,33.69567,2301 Connally Dr,East Point,GA,30344-1009
1024,-84.578951,33.598121,9000 Highpoint Rd,Union City,GA,30291-1094
1025,-84.56111899999999,33.699206,5400 Campbellton Rd SW,Atlanta,GA,30331-7716
1026,-84.209148,34.052845,5150 Taylor Rd,Alpharetta,GA,30022-4547
1027,-84.33735300000001,34.095921000000004,12805 Birmingham Hwy,Alpharetta,GA,30004-3792
1028,-84.33948000000001,33.996967,8750 Pride Pl,Atlanta,GA,30350-2510
1029,-84.410115,33.658029,3510 Atlanta Ave,Hapeville,GA,30354-1704
1030,-84.43630999999999,33.684619,2575 Harris St,East Point,GA,30344-2623
1031,-84.231018,34.052828999999996,4375 Kimball Bridge Rd,Alpharetta,GA,30022-4409
1032,-84.351576,33.961421,1130 Spalding Dr,Atlanta,GA,30350-5013
1033,-84.465688,33.688836,2376 Headland Dr,East Point,GA,30344-2074
1034,-84.38518,33.916828,5920 Sandy Springs Cir,Atlanta,GA,30328-5937
1035,-84.19495500000001,34.023066,5575 State Bridge Rd,Johns Creek,GA,30022-8165
1036,-84.614563,33.657951000000004,3340 W Stubbs Rd,College Park,GA,30349-1021
1037,-84.301604,34.081756,192 Mayfield Rd,Alpharetta,GA,30009-1595
1038,-84.368619,34.037886,10525 Woodstock Rd,Roswell,GA,30075-2939
